user_id,username,email,age,subscription,transaction_date,region,city,product_category,price,sale_amount,status,store_id,raw_timestamp
1201,user1201,user1201@example.com,31,Basic,2/22/2025,North,Delhi,Office Supplies,4064.9,8129.8,Delivered,S102,2/22/2025 23:19
1202,user1202,user1202@example.com,22,Basic,2/21/2025,North,Delhi,Furniture,2794.36,8383.08,Cancelled,S105,2/21/2025 14:02
1203,user1203,user1203@example.com,31,Premium,1/3/2025,North,Delhi,Furniture,4720.4,9440.8,Delivered,S109,1/3/2025 18:21
1204,user1204,user1204@example.com,54,Premium,3/23/2025,North,Delhi,Furniture,5685.08,22740.32,Pending,S106,3/23/2025 21:01
1205,user1205,user1205@example.com,58,Premium,6/3/2025,North,Delhi,Office Supplies,1699.33,8496.65,Pending,S105,6/3/2025 8:18
1206,user1206,user1206@example.com,42,Premium,3/13/2025,North,Delhi,Groceries,1247.54,6237.7,Pending,S105,3/13/2025 12:15
1207,user1207,user1207@example.com,26,Basic,2/20/2025,North,Delhi,Electronics,308.03,1540.15,Delivered,S109,2/20/2025 19:48
1208,user1208,user1208@example.com,43,Premium,6/30/2025,North,Delhi,Office Supplies,2820.64,16923.84,Delivered,S109,6/30/2025 22:20
1209,user1209,user1209@example.com,50,Premium,3/12/2025,North,Delhi,Clothing,5270.84,5270.84,Cancelled,S110,3/12/2025 20:54
1210,user1210,user1210@example.com,30,Premium,2/19/2025,North,Delhi,Furniture,3088.33,9264.99,Cancelled,S102,2/19/2025 22:32
1211,user1211,user1211@example.com,45,Premium,2/4/2025,North,Delhi,Clothing,2722.15,10888.6,Cancelled,S105,2/4/2025 9:18
1212,user1212,user1212@example.com,33,Basic,4/10/2025,North,Delhi,Furniture,907.58,907.58,Delivered,S108,4/10/2025 23:01
1213,user1213,user1213@example.com,24,Basic,4/2/2025,North,Delhi,Furniture,5624.65,11249.3,Pending,S105,4/2/2025 8:17
1214,user1214,user1214@example.com,36,Premium,2/1/2025,North,Delhi,Groceries,3691.37,18456.85,Cancelled,S105,2/1/2025 7:43
1215,user1215,user1215@example.com,40,Premium,2/27/2025,North,Delhi,Electronics,5507.56,5507.56,Pending,S106,2/27/2025 23:20
1216,user1216,user1216@example.com,60,Basic,2/15/2025,North,Delhi,Office Supplies,365.64,2193.84,Returned,S110,2/15/2025 4:58
1217,user1217,user1217@example.com,59,Basic,6/10/2025,North,Delhi,Furniture,4109.78,20548.9,Delivered,S107,6/10/2025 5:16
1218,user1218,user1218@example.com,22,Basic,1/3/2025,North,Delhi,Groceries,1386.79,6933.95,Pending,S109,1/3/2025 4:16
1219,user1219,user1219@example.com,35,Basic,5/9/2025,North,Delhi,Groceries,1782.81,7131.24,Returned,S109,5/9/2025 6:31
1220,user1220,user1220@example.com,18,Basic,2/4/2025,North,Delhi,Office Supplies,579.38,579.38,Returned,S102,2/4/2025 9:20
1221,user1221,user1221@example.com,48,Basic,5/3/2025,North,Delhi,Clothing,3917.17,11751.51,Cancelled,S108,5/3/2025 20:49
1222,user1222,user1222@example.com,49,Basic,3/29/2025,North,Delhi,Office Supplies,1346.53,8079.18,Cancelled,S109,3/29/2025 19:03
1223,user1223,user1223@example.com,57,Premium,6/15/2025,North,Delhi,Clothing,1039.69,5198.45,Pending,S105,6/15/2025 10:42
1224,user1224,user1224@example.com,53,Premium,6/30/2025,North,Delhi,Office Supplies,4088.81,4088.81,Cancelled,S103,6/30/2025 23:21
1225,user1225,user1225@example.com,46,Basic,5/8/2025,North,Delhi,Groceries,840.52,2521.56,Delivered,S104,5/8/2025 13:16
1226,user1226,user1226@example.com,36,Basic,5/5/2025,North,Delhi,Office Supplies,1957.09,3914.18,,S103,5/5/2025 20:50
1227,user1227,user1227@example.com,46,Premium,6/24/2025,North,Delhi,Groceries,838.6,1677.2,Returned,S106,6/24/2025 21:02
1228,user1228,user1228@example.com,60,Premium,6/23/2025,North,Delhi,Clothing,792.55,792.55,Returned,S101,6/23/2025 14:16
1229,user1229,user1229@example.com,57,Basic,3/19/2025,North,Delhi,Groceries,3985.76,15943.04,Cancelled,S108,3/19/2025 16:41
1230,user1230,user1230@example.com,33,Premium,4/7/2025,North,Delhi,Groceries,1866.1,11196.6,Pending,S103,4/7/2025 14:32
1231,user1231,user1231@example.com,30,Premium,3/20/2025,North,Delhi,Furniture,5570.88,5570.88,Pending,S105,3/20/2025 3:07
1232,user1232,user1232@example.com,53,Basic,4/21/2025,North,Delhi,Furniture,3714.52,18572.6,Returned,S102,4/21/2025 13:45
1233,user1233,user1233@example.com,19,Basic,6/4/2025,North,Delhi,Groceries,269.58,1347.9,Delivered,S108,6/4/2025 14:04
1234,user1234,user1234@example.com,44,Premium,1/26/2025,North,Delhi,Clothing,,0,Cancelled,S106,1/26/2025 1:38
1235,user1235,user1235@example.com,50,Basic,5/16/2025,North,Delhi,Electronics,5986.59,11973.18,Delivered,S105,5/16/2025 21:39
1236,user1236,user1236@example.com,33,Basic,4/12/2025,North,Delhi,Clothing,5503.82,27519.1,Pending,S105,4/12/2025 0:40
1237,user1237,user1237@example.com,34,Premium,4/25/2025,North,Delhi,Electronics,1207.74,1207.74,Returned,S102,4/25/2025 21:24
1238,user1238,user1238@example.com,23,Premium,3/14/2025,North,Delhi,Office Supplies,2936.96,2936.96,Delivered,S102,3/14/2025 21:18
1239,user1239,user1239@example.com,21,Premium,1/4/2025,North,Delhi,Electronics,3806.58,3806.58,Cancelled,S108,1/4/2025 7:03
1240,user1240,user1240@example.com,38,Premium,1/25/2025,North,Delhi,Office Supplies,1582.77,3165.54,,S104,1/25/2025 11:43
1241,user1241,user1241@example.com,57,Basic,6/1/2025,North,Delhi,Clothing,3887.15,15548.6,Pending,S106,6/1/2025 2:21
1242,user1242,user1242@example.com,58,Basic,4/17/2025,North,Delhi,Furniture,4029.39,20146.95,Pending,S109,4/17/2025 15:16
1243,user1243,user1243@example.com,30,Premium,2/21/2025,North,Delhi,Office Supplies,3913.03,23478.18,Pending,S101,2/21/2025 15:42
1244,user1244,user1244@example.com,21,Premium,4/28/2025,North,Delhi,Electronics,774.12,1548.24,Delivered,S103,4/28/2025 23:05
1245,user1245,user1245@example.com,47,Basic,6/21/2025,North,Delhi,Office Supplies,1937.52,9687.6,Delivered,S110,6/21/2025 2:31
1246,user1246,user1246@example.com,57,Basic,3/29/2025,North,Delhi,Office Supplies,4169.97,20849.85,Cancelled,S104,3/29/2025 21:30
1247,user1247,user1247@example.com,32,Premium,1/28/2025,North,Delhi,Clothing,4902.75,9805.5,Cancelled,S102,1/28/2025 3:24
1248,user1248,user1248@example.com,54,Basic,3/24/2025,North,Delhi,Groceries,2108.49,8433.96,Delivered,S104,3/24/2025 4:47
1249,user1249,user1249@example.com,31,Basic,6/29/2025,North,Delhi,Office Supplies,5438.16,16314.48,Delivered,S104,6/29/2025 2:55
1250,user1250,user1250@example.com,57,Basic,3/15/2025,North,Delhi,Groceries,4090.32,24541.92,Pending,S105,3/15/2025 15:26
1251,user1251,user1251@example.com,24,Basic,4/22/2025,North,Delhi,Furniture,2257.4,2257.4,Returned,S104,4/22/2025 6:18
1252,user1252,user1252@example.com,41,Basic,5/10/2025,North,Delhi,Clothing,263.61,263.61,Delivered,S103,5/10/2025 20:44
1253,user1253,user1253@example.com,28,Basic,1/9/2025,North,Delhi,Clothing,295.07,885.21,Pending,S108,1/9/2025 8:24
1254,user1254,user1254@example.com,19,Basic,1/5/2025,North,Delhi,Office Supplies,5915.87,5915.87,Pending,S109,1/5/2025 13:54
1255,user1255,user1255@example.com,53,Basic,1/6/2025,North,Delhi,Furniture,4950.4,29702.4,Pending,S109,1/6/2025 20:26
1256,user1256,user1256@example.com,32,Premium,6/15/2025,North,Delhi,Electronics,3536.54,14146.16,Cancelled,S106,6/15/2025 15:34
1257,user1257,user1257@example.com,20,Basic,1/28/2025,North,Delhi,Furniture,2809.46,11237.84,Pending,S109,1/28/2025 4:11
1258,user1258,user1258@example.com,28,Premium,5/18/2025,North,Delhi,Clothing,1857.34,7429.36,Delivered,S102,5/18/2025 20:22
1259,user1259,user1259@example.com,19,Premium,1/11/2025,North,Delhi,Furniture,1867.04,11202.24,Cancelled,S110,1/11/2025 17:24
1260,user1260,user1260@example.com,20,Basic,6/30/2025,North,Delhi,Clothing,5507.12,27535.6,Returned,S101,6/30/2025 18:13
1261,user1261,user1261@example.com,28,Basic,5/12/2025,North,Delhi,Furniture,4685.15,4685.15,Delivered,S103,5/12/2025 13:03
1262,user1262,user1262@example.com,38,Basic,2/17/2025,North,Delhi,Groceries,5325.77,10651.54,Returned,S110,2/17/2025 22:23
1263,user1263,user1263@example.com,42,Basic,3/6/2025,North,Delhi,Office Supplies,3337.33,6674.66,Pending,S102,3/6/2025 9:04
1264,user1264,user1264@example.com,49,Basic,1/31/2025,North,Delhi,Groceries,765.4,4592.4,Pending,S107,1/31/2025 22:28
1265,user1265,user1265@example.com,60,Premium,4/17/2025,North,Delhi,Groceries,4727.59,4727.59,Delivered,S108,4/17/2025 9:50
1266,user1266,user1266@example.com,47,Basic,2/4/2025,North,Delhi,Office Supplies,213.58,640.74,Cancelled,S103,2/4/2025 5:56
1267,user1267,user1267@example.com,49,Basic,3/30/2025,North,Delhi,Clothing,,0,Cancelled,S107,3/30/2025 12:46
1268,user1268,user1268@example.com,20,Premium,4/17/2025,North,Delhi,Groceries,2415.03,9660.12,Pending,S104,4/17/2025 4:53
1269,user1269,user1269@example.com,50,Premium,5/28/2025,North,Delhi,Electronics,5116.4,15349.2,Delivered,S102,5/28/2025 23:57
1270,user1270,user1270@example.com,53,Basic,3/5/2025,North,Delhi,Electronics,3360.5,13442,Cancelled,S103,3/5/2025 15:00
1271,user1271,user1271@example.com,37,Basic,2/11/2025,North,Delhi,Office Supplies,1765.33,3530.66,Returned,S108,2/11/2025 23:10
1272,user1272,user1272@example.com,40,Basic,3/9/2025,North,Delhi,Groceries,,0,Returned,S104,3/9/2025 20:41
1273,user1273,user1273@example.com,60,Premium,3/18/2025,North,Delhi,Groceries,2125.97,8503.88,Delivered,S110,3/18/2025 0:36
1274,user1274,user1274@example.com,25,Premium,2/19/2025,North,Delhi,Furniture,624.18,1248.36,Delivered,S104,2/19/2025 4:40
1275,user1275,user1275@example.com,29,Basic,3/31/2025,North,Delhi,Office Supplies,3431.18,13724.72,Returned,S110,3/31/2025 15:18
1276,user1276,user1276@example.com,41,Basic,5/1/2025,North,Delhi,Groceries,185.5,1113,Returned,S101,5/1/2025 8:00
1277,user1277,user1277@example.com,50,Premium,3/5/2025,North,Delhi,Groceries,3237.28,16186.4,Cancelled,S106,3/5/2025 22:32
1278,user1278,user1278@example.com,54,Basic,5/30/2025,North,Delhi,Clothing,3818.98,7637.96,Pending,S106,5/30/2025 13:19
1279,user1279,user1279@example.com,24,Basic,3/31/2025,North,Delhi,Office Supplies,5139.09,10278.18,Delivered,S103,3/31/2025 4:11
1280,user1280,user1280@example.com,40,Basic,5/1/2025,North,Delhi,Electronics,2252.81,11264.05,Pending,S103,5/1/2025 3:43
1281,user1281,user1281@example.com,27,Basic,4/5/2025,North,Delhi,Furniture,5250.17,15750.51,Returned,S101,4/5/2025 14:57
1282,user1282,user1282@example.com,59,Premium,3/21/2025,North,Delhi,Electronics,4756.6,4756.6,Returned,S105,3/21/2025 23:01
1283,user1283,user1283@example.com,36,Premium,6/20/2025,North,Delhi,Furniture,1444.2,5776.8,Delivered,S105,6/20/2025 7:53
1284,user1284,user1284@example.com,60,Premium,3/31/2025,North,Delhi,Office Supplies,,0,Pending,S102,3/31/2025 9:04
1285,user1285,user1285@example.com,33,Premium,6/9/2025,North,Delhi,Electronics,1543.4,6173.6,Pending,S110,6/9/2025 16:38
1286,user1286,user1286@example.com,18,Basic,1/30/2025,North,Delhi,Furniture,2758.66,5517.32,Cancelled,S107,1/30/2025 6:26
1287,user1287,user1287@example.com,49,Premium,5/6/2025,North,Delhi,Clothing,5180.16,20720.64,Cancelled,S108,5/6/2025 14:27
1288,user1288,user1288@example.com,26,Premium,5/31/2025,North,Delhi,Office Supplies,811.33,4867.98,Cancelled,S105,5/31/2025 18:33
1289,user1289,user1289@example.com,39,Premium,2/15/2025,North,Delhi,Furniture,4776.15,23880.75,Pending,S108,2/15/2025 4:52
1290,user1290,user1290@example.com,36,Basic,5/31/2025,North,Delhi,Furniture,749.65,3748.25,Delivered,S104,5/31/2025 7:32
1291,user1291,user1291@example.com,22,Basic,3/15/2025,North,Delhi,Furniture,4386.78,4386.78,Delivered,S109,3/15/2025 23:57
1292,user1292,user1292@example.com,35,Premium,5/17/2025,North,Delhi,Groceries,707.52,2122.56,Cancelled,S109,5/17/2025 4:47
1293,user1293,user1293@example.com,29,Premium,6/9/2025,North,Delhi,Groceries,4835.27,4835.27,Delivered,S110,6/9/2025 22:36
1294,user1294,user1294@example.com,35,Basic,1/3/2025,North,Delhi,Clothing,3914.17,11742.51,Delivered,S108,1/3/2025 0:28
1295,user1295,user1295@example.com,20,Basic,1/17/2025,North,Delhi,Electronics,338.81,338.81,Cancelled,S105,1/17/2025 19:20
1296,user1296,user1296@example.com,44,Premium,6/17/2025,North,Delhi,Groceries,3001.14,6002.28,Pending,S102,6/17/2025 14:22
1297,user1297,user1297@example.com,54,Premium,5/3/2025,North,Delhi,Office Supplies,3562.86,10688.58,Pending,S110,5/3/2025 17:38
1298,user1298,user1298@example.com,34,Premium,3/27/2025,North,Delhi,Groceries,4357.72,4357.72,Cancelled,S108,3/27/2025 5:18
1299,user1299,user1299@example.com,59,Basic,2/1/2025,North,Delhi,Electronics,5291.59,21166.36,Cancelled,S104,2/1/2025 14:23
1300,user1300,user1300@example.com,29,Basic,4/17/2025,North,Delhi,Furniture,3698.28,3698.28,Delivered,S102,4/17/2025 20:59
1301,user1301,user1301@example.com,32,Premium,6/11/2025,North,Delhi,Groceries,3783.86,22703.16,Delivered,S104,6/11/2025 16:08
1302,user1302,user1302@example.com,38,Premium,4/12/2025,North,Delhi,Office Supplies,1648.05,6592.2,Delivered,S109,4/12/2025 6:39
1303,user1303,user1303@example.com,56,Basic,1/5/2025,North,Delhi,Electronics,2005.09,8020.36,Cancelled,S109,1/5/2025 13:36
1304,user1304,user1304@example.com,32,Premium,1/24/2025,North,Delhi,Office Supplies,5766.04,5766.04,Delivered,S110,1/24/2025 23:35
1305,user1305,user1305@example.com,35,Premium,3/14/2025,North,Delhi,Office Supplies,3711.9,14847.6,Cancelled,S103,3/14/2025 13:22
1306,user1306,user1306@example.com,38,Basic,5/5/2025,North,Delhi,Furniture,4066.62,4066.62,Pending,S105,5/5/2025 16:13
1307,user1307,user1307@example.com,23,Premium,6/6/2025,North,Delhi,Groceries,713.15,713.15,Delivered,S103,6/6/2025 11:41
1308,user1308,,24,Premium,2/21/2025,North,Delhi,Electronics,4487.16,13461.48,Returned,S108,2/21/2025 10:46
1309,user1309,user1309@example.com,25,Basic,2/14/2025,North,Delhi,Groceries,825.67,4954.02,Pending,S110,2/14/2025 15:47
1310,user1310,user1310@example.com,22,Premium,2/24/2025,North,Delhi,Groceries,2972.23,8916.69,Delivered,S104,2/24/2025 16:07
1311,user1311,user1311@example.com,19,Premium,1/14/2025,North,Delhi,Furniture,3786.86,7573.72,Pending,S103,1/14/2025 6:55
1312,user1312,user1312@example.com,43,Basic,2/12/2025,North,Delhi,Furniture,4135.73,16542.92,Cancelled,S104,2/12/2025 16:19
1313,user1313,user1313@example.com,53,Premium,1/19/2025,North,Delhi,Office Supplies,4170.33,12510.99,Pending,S101,1/19/2025 14:16
1314,user1314,user1314@example.com,52,Premium,4/11/2025,North,Delhi,Groceries,1270.11,2540.22,Pending,S110,4/11/2025 19:25
1315,user1315,user1315@example.com,44,Basic,2/10/2025,North,Delhi,Groceries,1797.08,10782.48,Cancelled,S107,2/10/2025 5:44
1316,user1316,user1316@example.com,50,Basic,5/10/2025,North,Delhi,Office Supplies,3225.2,12900.8,,S106,5/10/2025 22:44
1317,user1317,user1317@example.com,22,Premium,4/29/2025,North,Delhi,Groceries,2185.39,10926.95,Cancelled,S102,4/29/2025 20:51
1318,user1318,user1318@example.com,31,Premium,4/9/2025,North,Delhi,Office Supplies,4311.71,8623.42,Returned,S102,4/9/2025 1:44
1319,user1319,user1319@example.com,24,Premium,2/14/2025,North,Delhi,Office Supplies,4786,14358,Delivered,S104,2/14/2025 2:04
1320,user1320,user1320@example.com,24,Basic,2/10/2025,North,Delhi,Groceries,1858.1,5574.3,Pending,S109,2/10/2025 0:00
1321,user1321,user1321@example.com,19,Premium,3/14/2025,North,Delhi,Furniture,5252.77,5252.77,Pending,S108,3/14/2025 22:03
1322,user1322,user1322@example.com,39,Basic,5/12/2025,North,Delhi,Groceries,5775.21,28876.05,Cancelled,S109,5/12/2025 21:34
1323,user1323,user1323@example.com,18,Basic,3/6/2025,North,Delhi,Office Supplies,5066.44,5066.44,Returned,S101,3/6/2025 23:04
1324,user1324,user1324@example.com,28,Premium,3/19/2025,North,Delhi,Electronics,3980.33,15921.32,Delivered,S108,3/19/2025 17:41
1325,user1325,user1325@example.com,52,Basic,4/25/2025,North,Delhi,Clothing,2621.66,13108.3,,S107,4/25/2025 21:42
1326,user1326,user1326@example.com,18,Basic,1/11/2025,North,Delhi,Groceries,919.73,2759.19,Delivered,S108,1/11/2025 3:12
1327,user1327,user1327@example.com,30,Basic,2/5/2025,North,Delhi,Office Supplies,3656.04,3656.04,Cancelled,S101,2/5/2025 8:55
1328,user1328,user1328@example.com,23,Premium,6/21/2025,North,Delhi,Furniture,3569.87,21419.22,Returned,S105,6/21/2025 9:50
1329,,user1329@example.com,55,Premium,2/6/2025,North,Delhi,Groceries,2988.84,11955.36,Pending,S102,2/6/2025 5:07
1330,user1330,user1330@example.com,59,Premium,5/17/2025,North,Delhi,Furniture,5218.48,5218.48,Returned,S107,5/17/2025 21:57
1331,user1331,user1331@example.com,47,Basic,2/14/2025,North,Delhi,Furniture,1056.05,6336.3,Cancelled,S107,2/14/2025 3:44
1332,user1332,user1332@example.com,27,Basic,1/14/2025,North,Delhi,Clothing,3718.04,11154.12,Returned,S103,1/14/2025 18:12
1333,user1333,user1333@example.com,40,Premium,6/24/2025,North,Delhi,Groceries,2107.87,10539.35,Cancelled,S110,6/24/2025 19:46
1334,user1334,user1334@example.com,41,Premium,3/26/2025,North,Delhi,Furniture,2736,13680,Cancelled,S107,3/26/2025 3:02
1335,user1335,user1335@example.com,59,Basic,2/10/2025,North,Delhi,Office Supplies,2246.43,4492.86,Delivered,S107,2/10/2025 4:37
1336,user1336,user1336@example.com,33,Basic,6/25/2025,North,Delhi,Furniture,853.36,853.36,Pending,S104,6/25/2025 10:20
1337,user1337,user1337@example.com,60,Basic,2/24/2025,North,Delhi,Groceries,1757.98,5273.94,Returned,S101,2/24/2025 2:59
1338,,user1338@example.com,55,Premium,3/28/2025,North,Delhi,Groceries,,0,Returned,S105,3/28/2025 5:55
1339,user1339,user1339@example.com,41,Basic,2/8/2025,North,Delhi,Furniture,4399.22,26395.32,Cancelled,S102,2/8/2025 4:41
1340,user1340,user1340@example.com,31,Premium,2/11/2025,North,Delhi,Electronics,4594.15,22970.75,Returned,S109,2/11/2025 16:28
1341,user1341,user1341@example.com,54,Premium,3/3/2025,North,Delhi,Groceries,1798.12,10788.72,Delivered,S102,3/3/2025 11:45
1342,user1342,user1342@example.com,46,Basic,5/28/2025,North,Delhi,Clothing,3791.47,15165.88,Returned,S103,5/28/2025 23:32
1343,user1343,user1343@example.com,32,Basic,5/9/2025,North,Delhi,Electronics,2037.39,12224.34,Delivered,S110,5/9/2025 21:21
1344,user1344,user1344@example.com,38,Premium,1/6/2025,North,Delhi,Electronics,5793.62,23174.48,Cancelled,S102,1/6/2025 17:17
1345,user1345,user1345@example.com,46,Basic,2/25/2025,North,Delhi,Clothing,998.84,1997.68,Pending,S107,2/25/2025 11:56
1346,user1346,user1346@example.com,19,Premium,5/3/2025,North,Delhi,Electronics,1890.5,3781,Cancelled,S108,5/3/2025 9:34
1347,user1347,user1347@example.com,29,Premium,1/26/2025,North,Delhi,Furniture,449.25,898.5,Delivered,S105,1/26/2025 13:26
1348,user1348,user1348@example.com,34,Basic,4/12/2025,North,Delhi,Groceries,2051.61,8206.44,Delivered,S106,4/12/2025 14:06
1349,user1349,user1349@example.com,44,Basic,6/1/2025,North,Delhi,Office Supplies,1969.23,3938.46,Returned,S109,6/1/2025 7:01
1350,user1350,,53,Premium,1/27/2025,North,Delhi,Clothing,1040.07,1040.07,Cancelled,S101,1/27/2025 9:30
1351,user1351,user1351@example.com,52,Basic,5/20/2025,South,Bengaluru,Clothing,4140.15,4140.15,Pending,S102,5/20/2025 8:49
1352,user1352,user1352@example.com,52,Premium,4/18/2025,South,Bengaluru,Electronics,2257.54,13545.24,Returned,S102,4/18/2025 13:22
1353,,user1353@example.com,42,Basic,6/16/2025,South,Bengaluru,Electronics,968.11,2904.33,Delivered,S107,6/16/2025 19:41
1354,user1354,user1354@example.com,29,Basic,5/14/2025,South,Bengaluru,Office Supplies,4423.99,22119.95,Pending,S109,5/14/2025 10:44
1355,user1355,user1355@example.com,29,Basic,6/2/2025,South,Bengaluru,Office Supplies,2182.21,6546.63,Cancelled,S104,6/2/2025 13:59
1356,user1356,user1356@example.com,50,Basic,1/14/2025,South,Bengaluru,Electronics,1034.26,6205.56,Cancelled,S102,1/14/2025 20:18
1357,,user1357@example.com,57,Premium,2/26/2025,South,Bengaluru,Groceries,2120.17,10600.85,,S106,2/26/2025 0:50
1358,user1358,user1358@example.com,22,Premium,2/26/2025,South,Bengaluru,Office Supplies,3194.15,12776.6,Cancelled,S108,2/26/2025 0:19
1359,user1359,user1359@example.com,41,Basic,4/12/2025,South,Bengaluru,Clothing,5780.74,11561.48,Pending,S104,4/12/2025 15:41
1360,user1360,user1360@example.com,60,Basic,1/12/2025,South,Bengaluru,Electronics,2813.22,8439.66,Cancelled,S106,1/12/2025 14:26
1361,user1361,user1361@example.com,30,Premium,4/10/2025,South,Bengaluru,Office Supplies,4099.5,20497.5,Pending,S110,4/10/2025 8:38
1362,user1362,user1362@example.com,52,Basic,3/22/2025,South,Bengaluru,Electronics,3168.89,9506.67,Delivered,S104,3/22/2025 9:31
1363,user1363,user1363@example.com,18,Basic,6/12/2025,South,Bengaluru,Groceries,2653.47,15920.82,Returned,S107,6/12/2025 5:44
1364,user1364,user1364@example.com,21,Basic,6/6/2025,South,Bengaluru,Office Supplies,4936.16,29616.96,Delivered,S105,6/6/2025 9:13
1365,user1365,user1365@example.com,56,Premium,3/12/2025,South,Bengaluru,Groceries,2458.62,14751.72,Pending,S102,3/12/2025 12:44
1366,user1366,user1366@example.com,29,Premium,2/21/2025,South,Bengaluru,Clothing,4955.14,9910.28,Returned,S101,2/21/2025 22:22
1367,user1367,user1367@example.com,33,Basic,5/15/2025,South,Bengaluru,Groceries,1270.58,1270.58,Cancelled,S109,5/15/2025 3:25
1368,user1368,user1368@example.com,52,Premium,4/15/2025,South,Bengaluru,Office Supplies,1228.19,1228.19,Pending,S102,4/15/2025 2:29
1369,user1369,user1369@example.com,38,Premium,6/25/2025,South,Bengaluru,Electronics,749.41,749.41,Cancelled,S107,6/25/2025 18:37
1370,user1370,user1370@example.com,48,Basic,1/27/2025,South,Bengaluru,Office Supplies,3262.53,16312.65,Returned,S107,1/27/2025 18:28
1371,user1371,user1371@example.com,52,Premium,2/8/2025,South,Bengaluru,Electronics,4135.87,24815.22,Pending,S106,2/8/2025 15:43
1372,user1372,user1372@example.com,34,Basic,3/14/2025,South,Bengaluru,Furniture,618.93,3094.65,Delivered,S107,3/14/2025 7:45
1373,user1373,user1373@example.com,23,Basic,4/9/2025,South,Bengaluru,Furniture,2663.14,10652.56,Returned,S105,4/9/2025 8:44
1374,user1374,user1374@example.com,31,Basic,6/11/2025,South,Bengaluru,Office Supplies,4619.82,9239.64,Cancelled,S110,6/11/2025 17:30
1375,user1375,user1375@example.com,24,Basic,6/27/2025,South,Bengaluru,Clothing,5901.87,5901.87,Pending,S106,6/27/2025 6:18
1376,user1376,user1376@example.com,58,Premium,6/19/2025,South,Bengaluru,Groceries,3992.02,23952.12,Cancelled,S110,6/19/2025 6:54
1377,user1377,user1377@example.com,35,Basic,4/4/2025,South,Bengaluru,Office Supplies,2488.11,9952.44,Delivered,S108,4/4/2025 11:02
1378,user1378,user1378@example.com,19,Premium,5/3/2025,South,Bengaluru,Clothing,3894.02,23364.12,Returned,S106,5/3/2025 0:02
1379,user1379,user1379@example.com,40,Premium,5/28/2025,South,Bengaluru,Electronics,5909.2,5909.2,Delivered,S104,5/28/2025 17:42
1380,user1380,user1380@example.com,50,Premium,4/20/2025,South,Bengaluru,Furniture,638.49,1276.98,Cancelled,S101,4/20/2025 8:15
1381,user1381,user1381@example.com,32,Basic,4/1/2025,South,Bengaluru,Clothing,675.12,2700.48,Pending,S101,4/1/2025 5:34
1382,user1382,user1382@example.com,22,Basic,3/23/2025,South,Bengaluru,Furniture,3969.58,15878.32,Delivered,S103,3/23/2025 22:16
1383,user1383,user1383@example.com,20,Premium,1/22/2025,South,Bengaluru,Groceries,2779.24,13896.2,Cancelled,S107,1/22/2025 14:36
1384,user1384,user1384@example.com,36,Premium,6/16/2025,South,Bengaluru,Furniture,2631.11,15786.66,Pending,S102,6/16/2025 17:21
1385,user1385,user1385@example.com,25,Premium,1/10/2025,South,Bengaluru,Clothing,3362.39,10087.17,Returned,S101,1/10/2025 17:07
1386,user1386,user1386@example.com,22,Premium,1/28/2025,South,Bengaluru,Clothing,4374.41,21872.05,Cancelled,S104,1/28/2025 17:27
1387,user1387,user1387@example.com,48,Basic,2/19/2025,South,Bengaluru,Clothing,4880.03,24400.15,Cancelled,S104,2/19/2025 6:21
1388,user1388,user1388@example.com,43,Premium,4/19/2025,South,Bengaluru,Groceries,4746.85,9493.7,Delivered,S102,4/19/2025 5:29
1389,user1389,user1389@example.com,49,Basic,6/16/2025,South,Bengaluru,Furniture,2039.58,10197.9,Cancelled,S103,6/16/2025 20:29
1390,user1390,user1390@example.com,44,Basic,2/8/2025,South,Bengaluru,Office Supplies,4329.1,4329.1,Cancelled,S101,2/8/2025 8:17
1391,user1391,user1391@example.com,19,Basic,6/2/2025,South,Bengaluru,Furniture,1251.19,5004.76,Returned,S106,6/2/2025 1:14
1392,user1392,user1392@example.com,22,Premium,4/24/2025,South,Bengaluru,Groceries,5634.02,33804.12,Delivered,S109,4/24/2025 15:06
1393,user1393,user1393@example.com,49,Basic,4/27/2025,South,Bengaluru,Electronics,4182.2,8364.4,Cancelled,S110,4/27/2025 23:38
1394,user1394,user1394@example.com,42,Basic,3/28/2025,South,Bengaluru,Groceries,4825.67,19302.68,Cancelled,S105,3/28/2025 8:37
1395,user1395,user1395@example.com,19,Premium,6/13/2025,South,Bengaluru,Electronics,2559.9,12799.5,Returned,S108,6/13/2025 6:21
1396,user1396,user1396@example.com,44,Basic,4/26/2025,South,Bengaluru,Clothing,4956.19,9912.38,Returned,S109,4/26/2025 10:57
1397,user1397,user1397@example.com,52,Premium,6/27/2025,South,Bengaluru,Electronics,5000.44,10000.88,Cancelled,S101,6/27/2025 23:20
1398,user1398,user1398@example.com,32,Premium,3/17/2025,South,Bengaluru,Groceries,264.43,264.43,,S105,3/17/2025 13:50
1399,user1399,user1399@example.com,51,Basic,1/28/2025,South,Bengaluru,Electronics,389.7,2338.2,Returned,S107,1/28/2025 5:05
1400,user1400,user1400@example.com,59,Premium,1/6/2025,South,Bengaluru,Groceries,5877.24,11754.48,Returned,S102,1/6/2025 12:25
1401,user1401,,52,Basic,6/18/2025,South,Bengaluru,Furniture,,0,Cancelled,S106,6/18/2025 12:39
1402,user1402,user1402@example.com,32,Basic,3/15/2025,South,Bengaluru,Groceries,,0,Delivered,S109,3/15/2025 0:44
